what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350177067762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350177079016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350177081389
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350177084554
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350177084652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350177100144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1350177112270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350177117655
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350177122646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350177123956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177127244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177268972
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1350177329716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177330201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177333986
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350177342684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177351352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177359314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177359436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177404713
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350177404747
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350177405994
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1350177407112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177412877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177426898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1350177426915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177431975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177450095
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350177450118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177453314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177516471
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350177518143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177526468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177559561
error,log,,,"Unhandled event loop exception",1350177559619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177563898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177967085
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350177972044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177974521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177977811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1350177977819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177984400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177986197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177989255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350177990713
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350177993334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178001732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178035937
error,log,,,"Unhandled event loop exception",1350178035950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178036738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178365889
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178365910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178368188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178379689
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350178379705
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178381795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178383371
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1350178390188
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1350178390297
started,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1350178416287
started,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1350178427971
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1350178428002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178432105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1350178432121
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178433150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178436146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178477562
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350178477584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178482871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178484597
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178484698
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350178485754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178492347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178513199
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178513298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178515134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178566266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178568690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178644561
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350178646936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178648393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178651652
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178651684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178656615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178661579
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350178661605
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178666434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178675869
error,log,,,"Failed to load properties file for project 'NFCshit'",1350178764827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178765343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1350178765396
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350178776825
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350178776900
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178825352
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178825424
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178827864
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178829709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1350178831563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350178831927
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178834294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1350178838188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350178838638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178842890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178843022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350178845214
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1350178847636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350178848791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350178853684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350178859628
error,log,,,"Failed to load properties file for project 'NFC'",1350178862444
error,log,,,"Failed to call IFileListener.fileChanged",1350178862447
error,log,,,"Failed to load properties file for project 'NFC'",1350178862451
error,log,,,"Internal Error",1350178862711
error,log,,,"Problems encountered while deleting resources.",1350178862716
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350178862753
